date,open,high,low,close,volume
2022-07-29,70.06,73.69,70.06,71.89,170300
2022-08-01,72.69,73.49,72.01,73.09,214600
2022-08-02,72.69,75.05,72.69,75.01,230100
2022-08-03,74.29,76.29,73.81,75.85,240200
2022-08-04,75.09,76.01,71.89,73.89,292700
2022-08-05,72.73,75.89,72.53,72.93,219700
2022-08-08,73.25,75.09,71.5,72.29,147600
2022-08-09,73.49,73.49,71.97,71.97,138800
2022-08-10,72.69,72.69,71.42,72.69,135400
2022-08-11,73.01,73.77,71.89,72.69,198700
2022-08-12,72.49,72.89,72.13,72.69,109400
2022-08-15,72.69,74.69,72.33,74.29,242900
2022-08-16,74.85,75.29,74.33,75.09,192800
2022-08-17,75.09,75.37,73.49,75.29,200800
2022-08-18,75.25,79.04,74.33,77.29,330000
2022-08-19,76.33,78.33,76.33,77.89,104300
2022-08-22,78.05,78.05,76.77,77.49,87800
2022-08-23,77.29,77.89,75.89,75.89,89400
2022-08-24,75.89,76.81,74.49,74.69,123100
2022-08-25,74.73,77.01,74.61,74.89,61400
2022-08-26,74.81,75.29,73.61,75.09,91500
2022-08-29,73.29,75.85,73.29,75.09,106300
2022-08-30,75.29,75.49,74.61,75.05,57400
2022-08-31,75.01,75.25,74.09,75.05,126000
2022-09-05,75.05,75.13,74.33,75.09,105900
2022-09-06,75.09,76.17,75.01,75.33,103500
2022-09-07,75.33,75.49,74.01,75.09,128400
2022-09-08,75.49,77.13,75.09,76.57,168200
2022-09-09,76.89,78.09,76.57,77.41,226800
2022-09-12,77.41,79.0,77.41,77.89,228226
2022-09-13,77.89,78.57,76.29,76.29,164013
2022-09-14,75.89,75.89,73.49,73.49,237755
2022-09-15,73.69,75.09,73.09,74.01,200047
2022-09-16,75.45,75.45,73.09,74.01,189344
2022-09-19,74.01,74.89,73.85,74.01,147392
2022-09-20,74.29,75.69,74.21,74.89,82345
2022-09-21,74.09,75.69,73.97,75.09,46777
2022-09-22,75.65,75.65,74.21,74.69,103014
2022-09-23,75.09,75.09,74.17,74.69,140285
2022-09-26,74.29,75.09,73.49,73.89,130861
2022-09-27,74.45,74.45,73.09,74.01,90826
2022-09-28,73.49,73.81,69.9,73.09,78870
2022-09-29,74.13,74.13,72.09,73.01,63454
2022-09-30,71.1,74.49,71.1,73.89,95366
2022-10-03,72.29,74.29,72.29,72.77,77541
2022-10-04,72.77,75.45,72.77,75.09,206502
2022-10-05,75.73,76.29,74.73,75.49,265145
2022-10-06,73.97,74.49,73.89,74.21,54259
2022-10-07,73.09,74.69,73.09,74.69,178228
2022-10-10,74.29,74.33,72.37,73.69,211582
2022-10-11,73.29,74.09,72.73,73.29,158429
2022-10-12,74.89,74.89,73.29,73.29,60251
2022-10-13,73.29,75.89,72.49,75.89,195652
2022-10-14,77.09,77.09,73.49,75.25,99304
2022-10-17,74.09,75.81,73.33,73.93,66729
2022-10-18,75.65,75.81,74.01,75.81,180310
2022-10-19,75.89,76.25,75.29,76.25,114130
2022-10-20,75.89,76.65,75.57,76.41,114473
2022-10-21,76.49,77.89,75.65,77.09,177745
2022-10-24,78.29,81.08,72.29,72.29,280026
2022-10-25,73.33,76.89,73.29,75.01,252280
2022-10-26,77.33,77.33,74.33,74.33,150651
2022-10-27,74.37,75.45,73.29,75.05,222221
2022-10-28,75.89,76.13,74.33,74.33,85974
2022-10-31,75.29,75.29,72.89,74.01,105734
2022-11-01,74.01,74.65,73.17,73.33,170840
2022-11-02,73.33,73.33,71.93,73.29,165031
2022-11-03,73.09,73.09,72.13,72.69,63244
2022-11-04,72.69,73.89,71.5,72.69,117653
2022-11-07,72.73,73.49,72.33,73.49,196949
2022-11-08,73.49,73.57,73.01,73.09,169247
2022-11-09,73.13,74.21,73.13,73.69,145633
2022-11-10,74.09,74.29,73.09,73.69,167769
2022-11-11,75.09,76.65,74.21,75.01,162200
2022-11-14,75.01,78.25,72.69,77.89,240201
2022-11-15,77.85,77.85,74.49,74.49,159162
2022-11-16,72.69,74.29,72.21,72.21,271461
2022-11-17,73.05,77.25,71.7,73.09,282635
2022-11-18,74.05,74.09,71.3,71.58,295493
2022-11-21,72.69,73.49,71.89,72.93,73479
2022-11-22,72.17,73.89,71.93,72.37,103209
2022-11-23,72.21,73.09,72.21,72.69,54115
2022-11-24,73.09,73.09,71.89,72.09,152677
2022-11-25,72.09,72.77,71.85,71.89,144610
2022-11-28,66.86,71.89,66.86,70.74,297834
2022-11-29,70.78,71.85,69.62,70.3,310923
2022-11-30,71.81,72.17,70.34,71.89,288494
2022-12-01,71.5,72.09,69.9,70.06,378063
2022-12-02,70.1,72.21,70.1,70.7,307668
2022-12-05,70.74,72.29,70.74,71.78,167428
2022-12-06,71.74,71.89,71.06,71.3,250701
2022-12-07,70.54,71.85,70.5,71.5,214300
2022-12-08,71.85,71.89,70.7,71.1,188346
2022-12-09,71.62,71.62,70.7,71.1,217859
2022-12-12,71.1,71.85,71.1,71.22,236167
2022-12-13,71.22,71.7,71.1,71.1,362046
2022-12-14,71.66,71.78,70.82,71.5,252382
2022-12-15,71.54,71.81,71.26,71.5,139733
2022-12-16,71.5,71.5,70.74,70.74,426041
2022-12-19,70.78,71.3,69.9,69.9,162297
2022-12-20,70.06,71.72,69.7,70.1,306574
2022-12-21,69.9,71.48,69.9,70.91,173011
2022-12-22,71.03,72.09,71.03,71.03,123350
2022-12-23,71.68,71.72,70.91,70.91,75318
2022-12-26,71.32,71.68,70.1,70.1,220909
2022-12-27,71.03,71.48,69.49,69.49,138580
2022-12-28,69.62,71.52,69.53,71.52,157082
2022-12-29,70.3,71.2,70.06,70.06,103504
2022-12-30,70.51,71.28,67.63,67.63,167351
2023-01-03,69.33,70.3,68.16,68.48,121713
2023-01-04,68.56,70.51,68.48,69.49,116979
2023-01-05,69.7,74.36,69.49,70.59,255431
2023-01-06,71.8,73.99,70.59,73.22,130314
2023-01-09,72.74,73.75,71.24,72.78,47064
2023-01-10,72.82,73.02,71.36,71.36,101469
2023-01-11,72.94,73.71,72.94,73.34,155165
2023-01-12,73.75,73.75,72.53,72.86,30404
2023-01-13,72.86,75.53,72.86,75.33,218533
2023-01-16,76.18,76.95,75.41,76.38,105654
2023-01-17,76.18,76.38,73.87,75.77,88786
2023-01-18,77.8,77.8,75.77,75.77,75333
2023-01-19,76.99,78.21,75.25,75.25,201867
2023-01-27,75.29,79.02,75.29,78.25,133901
2023-01-30,78.25,78.25,76.79,76.99,178084
2023-01-31,75.77,77.31,75.57,76.58,55652
2023-02-01,76.58,77.19,75.61,75.77,170831
2023-02-02,76.99,77.6,75.41,75.98,88754
2023-02-03,75.29,78.12,75.29,78.12,105498
2023-02-06,77.19,79.18,77.03,79.18,79187
2023-02-07,77.8,79.83,77.48,77.48,28984
2023-02-08,76.58,80.43,76.58,79.91,110180
2023-02-09,79.95,80.64,77.8,78.53,50063
2023-02-10,79.42,79.42,76.67,76.75,70941
2023-02-13,76.58,77.76,75.53,77.76,88082
2023-02-14,78.17,78.17,75.81,76.18,51574
2023-02-15,76.22,77.6,76.18,76.58,77155
2023-02-16,76.22,77.19,76.18,76.87,27770
2023-02-17,76.87,76.99,75.61,75.81,45409
2023-02-20,77.4,78.17,76.38,77.07,69972
2023-02-21,76.02,77.31,76.02,77.19,84600
2023-02-22,77.4,77.4,75.77,75.77,82202
2023-02-23,76.58,76.63,74.96,75.81,78070
2023-02-24,75.81,76.83,74.96,76.58,98821
2023-02-27,76.99,76.99,75.0,75.09,57696
2023-02-28,76.99,77.11,75.17,76.18,96998
2023-03-01,75.37,78.0,75.21,78.0,41440
2023-03-02,76.82,77.39,76.21,76.62,38337
2023-03-03,77.11,77.11,75.44,76.17,92460
2023-03-06,78.17,78.17,75.36,75.36,76418
2023-03-07,75.76,76.99,75.44,76.13,122740
2023-03-08,75.11,75.97,75.11,75.97,97479
2023-03-09,75.97,76.21,75.93,75.97,216789
2023-03-10,75.23,76.21,75.23,75.6,266761
2023-03-13,76.09,76.17,75.76,76.17,353629
2023-03-14,76.46,77.39,76.17,77.39,261500
2023-03-15,77.64,78.0,77.03,77.19,233815
2023-03-16,77.35,79.84,76.17,77.8,308163
2023-03-17,77.8,78.21,77.07,78.21,407112
2023-03-20,77.43,78.29,75.8,76.99,42572
2023-03-21,76.99,77.39,75.72,75.76,141737
2023-03-22,75.56,76.94,74.74,76.37,181701
2023-03-23,76.37,76.66,75.03,76.58,86560
2023-03-24,75.36,76.66,75.36,76.5,130729
2023-03-27,75.8,76.58,75.6,75.76,58488
2023-03-28,75.76,75.97,75.44,75.76,59861
2023-03-29,76.09,76.09,74.99,75.52,60107
2023-03-30,75.89,75.89,75.11,75.36,70120
2023-03-31,75.36,75.68,74.74,75.23,66534
2023-04-03,74.95,75.15,73.73,73.73,94103
2023-04-04,73.81,73.97,72.42,72.5,165102
2023-04-05,72.55,72.55,71.49,71.89,167152
2023-04-06,72.71,72.71,71.89,72.06,147454
2023-04-07,72.1,72.46,71.73,72.1,65541
2023-04-10,72.34,72.34,71.69,71.93,193779
2023-04-11,71.61,71.77,71.28,71.28,131496
2023-04-12,70.96,70.96,69.53,69.65,336200
2023-04-13,69.86,70.35,68.63,69.04,186647
2023-04-14,69.04,69.25,68.02,68.02,276997
2023-04-17,67.86,68.02,66.8,66.8,233121
2023-04-18,67.09,68.43,67.05,67.54,180040
2023-04-19,68.31,69.65,67.7,69.41,329471
2023-04-20,69.94,70.63,69.45,69.45,246631
2023-04-21,70.26,70.3,69.45,69.45,170200
2023-04-24,69.45,69.73,69.45,69.69,126828
2023-04-25,69.69,69.73,68.84,69.65,197810
2023-04-26,69.65,69.86,69.57,69.65,177595
2023-04-27,69.65,70.88,69.04,70.88,154852
2023-04-28,71.0,71.2,70.06,70.06,75525
2023-05-04,70.06,70.06,67.66,67.86,108279
2023-05-05,67.94,68.23,67.33,67.41,110357
2023-05-08,67.62,67.94,67.54,67.82,68018
2023-05-09,68.02,68.02,67.21,67.25,79636
2023-05-10,67.25,67.54,67.25,67.29,101416
2023-05-11,67.33,68.84,66.8,67.01,164530
2023-05-12,67.37,67.49,66.35,66.76,149936
2023-05-15,67.09,67.45,66.8,66.84,119316
2023-05-16,67.21,67.21,66.31,66.39,73688
2023-05-17,66.39,66.39,66.03,66.19,103382
2023-05-18,66.19,66.39,65.82,66.11,180313
2023-05-19,66.11,66.11,65.21,65.46,76255
2023-05-22,65.46,65.91,65.25,65.46,66710
2023-05-23,65.78,65.91,64.44,64.77,145123
2023-05-24,65.01,65.13,64.56,64.56,116581
2023-05-25,64.56,64.68,63.54,64.36,98068
2023-05-26,64.36,64.36,63.14,63.34,71131
2023-05-29,63.38,64.11,63.22,63.26,91386
2023-05-30,63.3,63.67,63.26,63.54,145827
2023-05-31,63.54,64.56,63.54,64.36,158142
2023-06-01,63.71,64.77,63.71,64.44,126346
2023-06-02,64.97,64.97,64.19,64.36,138837
2023-06-05,65.17,65.29,64.81,64.93,113557
2023-06-06,65.13,65.21,64.89,65.17,126962
2023-06-07,65.21,65.29,65.01,65.09,205261
2023-06-08,65.25,65.25,64.97,65.09,158445
2023-06-09,65.59,65.59,64.97,64.97,27596
2023-06-12,65.01,66.7,65.01,66.61,109454
2023-06-13,66.65,66.7,66.04,66.53,84729
2023-06-14,66.53,67.23,66.04,66.61,203504
2023-06-15,66.94,66.94,65.38,65.38,108826
2023-06-16,66.2,66.2,63.74,63.74,235092
2023-06-19,64.56,64.56,64.11,64.48,129833
2023-06-20,64.48,64.48,63.82,63.86,98003
2023-06-21,63.86,64.06,63.49,63.74,136951
2023-06-22,64.15,64.15,63.65,63.65,146129
2023-06-23,63.65,64.35,63.49,64.35,198714
2023-06-26,64.93,64.93,64.15,64.15,140069
2023-06-27,63.98,64.56,63.49,63.49,194770
2023-06-28,63.9,63.9,63.57,63.61,84963
2023-06-29,63.82,63.82,63.32,63.32,179854
2023-06-30,63.49,63.49,63.12,63.16,152764
2023-07-03,63.32,63.65,63.12,63.2,78380
2023-07-04,63.2,63.45,63.08,63.16,99059
2023-07-05,63.24,63.65,63.16,63.24,80027
2023-07-06,63.24,63.32,63.08,63.08,91589
2023-07-07,63.16,63.49,62.05,62.09,203825
2023-07-10,62.13,62.21,61.68,61.8,198740
2023-07-11,61.68,62.01,61.68,61.68,203662
2023-07-12,61.68,62.5,61.68,62.09,99205
2023-07-13,62.17,63.32,62.17,63.12,206883
2023-07-14,63.16,63.24,62.95,63.24,119440
2023-07-17,63.45,63.78,62.91,63.12,121321
2023-07-18,63.24,63.41,62.75,62.95,123270
2023-07-19,62.95,63.16,62.83,62.83,151271
2023-07-20,62.83,63.28,62.79,62.99,111083
2023-07-21,62.95,62.99,62.67,62.95,122520
2023-07-24,63.04,63.94,63.04,63.74,232461
2023-07-25,64.06,65.01,63.82,64.97,379903
2023-07-26,64.93,66.53,64.93,66.45,199814
2023-07-27,66.2,66.41,65.59,65.87,151733
2023-07-28,65.79,65.87,64.56,64.56,324848
2023-07-31,64.52,65.67,64.39,64.48,275767
2023-08-01,65.42,65.79,64.97,65.13,132722
2023-08-02,65.5,65.5,64.85,65.34,122483
2023-08-03,65.63,66.41,65.38,66.41,280516
2023-08-04,66.82,66.82,65.59,66.0,246191
2023-08-07,65.87,66.7,65.63,66.2,285605
2023-08-08,66.74,66.74,66.04,66.45,168973
2023-08-09,66.45,66.49,65.91,66.2,127854
2023-08-10,66.33,66.33,65.79,66.04,181110
2023-08-11,65.79,66.04,65.17,65.59,187621
2023-08-14,65.38,65.63,64.97,64.97,163400
2023-08-15,64.97,64.97,64.43,64.68,147896
2023-08-16,65.38,65.59,64.56,64.68,218632
2023-08-17,64.68,64.68,63.94,64.02,325963
2023-08-18,63.94,65.17,62.79,63.16,305826
2023-08-21,63.53,63.53,62.5,62.79,208436
2023-08-22,62.79,63.08,61.68,61.68,391792
2023-08-23,62.71,62.83,61.68,61.72,353811
2023-08-24,63.69,63.74,62.99,63.12,609870
2023-08-25,63.86,65.05,63.61,64.23,431279
2023-08-28,64.97,64.97,64.11,64.27,287470
2023-08-29,64.35,65.5,64.11,65.01,275818
2023-08-30,65.59,66.12,65.26,65.71,280090
2023-08-31,65.79,66.0,64.97,64.97,295944
2023-09-05,65.38,65.96,65.17,65.3,336249
2023-09-06,65.09,65.79,65.09,65.38,239685
2023-09-07,65.54,66.2,65.5,66.0,235834
2023-09-08,66.12,66.53,65.79,66.04,286244
2023-09-11,66.45,69.86,66.45,68.87,846090
2023-09-12,69.86,70.11,69.0,69.45,483829
2023-09-13,69.53,69.82,68.46,68.59,686293
2023-09-14,72.37,72.37,69.16,70.07,1163769
2023-09-15,70.73,70.73,68.34,68.34,512171
2023-09-18,68.34,68.34,66.12,66.45,484644
2023-09-19,66.37,67.27,64.56,64.97,666746
2023-09-20,65.05,66.61,64.97,66.2,523433
2023-09-21,66.28,67.27,65.79,65.79,481004
2023-09-22,64.97,65.3,63.49,64.64,464405
2023-09-25,64.72,65.3,62.5,62.5,227565
2023-09-26,62.5,62.99,61.68,61.93,414487
2023-09-27,61.93,62.17,60.77,60.94,510277
2023-09-28,61.02,61.27,59.54,59.54,452919
2023-09-29,60.03,60.28,59.54,59.62,361434
2023-10-02,60.28,60.28,59.71,60.03,218669
2023-10-03,60.2,60.2,57.81,57.81,608829
2023-10-04,57.57,57.73,56.99,57.57,336122
2023-10-05,57.73,58.39,57.16,57.16,185500
2023-10-06,57.16,57.57,56.17,57.24,321281
2023-10-09,57.32,57.4,56.58,56.58,439058
2023-10-10,56.74,57.4,55.92,56.58,596943
2023-10-11,56.58,56.66,55.76,55.92,533399
2023-10-12,56.25,56.66,56.09,56.66,526803
2023-10-13,56.5,57.9,56.09,57.65,606209
2023-10-16,57.65,59.05,57.65,58.31,665224
2023-10-17,58.8,58.88,57.48,57.48,353145
2023-10-18,57.48,57.48,55.51,56.17,511837
2023-10-19,56.17,56.58,55.76,56.17,289806
2023-10-20,56.25,57.57,55.92,57.57,209811
2023-10-23,57.57,57.57,55.76,55.76,315753
2023-10-24,55.68,57.4,55.68,56.83,175642
2023-10-25,56.74,57.32,56.33,56.91,223692
2023-10-26,55.92,56.33,54.28,54.44,390174
2023-10-27,54.2,54.2,51.07,51.89,998568
2023-10-30,51.89,51.89,50.0,50.0,380510
2023-10-31,50.08,50.17,46.63,46.63,842881
2023-11-01,46.88,47.53,45.15,47.21,737226
2023-11-02,47.62,50.49,47.62,50.49,720414
2023-11-03,50.49,53.21,50.49,52.55,746541
2023-11-06,53.04,54.44,52.55,54.44,572517
2023-11-07,54.52,54.94,53.37,53.54,442456
2023-11-08,53.87,53.87,51.48,53.54,925486
2023-11-09,53.87,54.11,52.3,52.55,1036129
2023-11-10,52.47,52.47,51.23,51.32,741388
2023-11-13,51.32,52.22,50.25,50.41,574611
2023-11-14,50.82,52.06,50.74,50.99,735377
2023-11-15,51.97,53.04,51.89,51.97,1324511
2023-11-16,52.39,53.13,51.97,52.8,741541
2023-11-17,52.88,53.78,52.14,52.39,979081
2023-11-20,51.56,52.3,51.4,51.81,659933
2023-11-21,51.97,52.47,51.73,51.89,564067
2023-11-22,51.89,52.55,51.89,52.22,475292
2023-11-23,52.3,52.55,49.67,49.67,618168
2023-11-24,49.75,51.81,49.75,51.81,765112
2023-11-27,51.4,52.96,51.32,52.88,946921
2023-11-28,53.04,53.37,52.14,53.37,497673
2023-11-29,53.37,54.94,52.8,54.44,771466
2023-11-30,54.11,54.61,53.46,53.46,550389
2023-12-01,53.46,53.62,52.72,53.46,288446
2023-12-04,53.46,54.2,52.8,53.21,552915
